district,district_code,urban_rural,age,gender,marital_status,relationship_to_head,household_size,household_type,literacy_status,education_level,labour_force_status,employment_status,individual_income,consumption_expenditure,social_group,synthetic_data_label
Chennai,02,Urban,16,Male,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,11748.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,41,Male,2,5,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,9641.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,19,Male,2,5,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,69.0,7454.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,12,Male,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,9046.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Rural,19,Female,2,1,4,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,8710.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,58,Female,2,1,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,115.0,9403.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Rural,60,Female,2,1,4,Self-employed in non-agriculture,Literate,Middle,Employed,Not in labour force,53.0,10101.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,19,Female,2,5,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,31.0,7808.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,18,Male,1,5,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,26.0,10356.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,22,Female,2,1,4,Self-employed in non-agriculture,Literate,Middle,Employed,Not in labour force,0.0,9131.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,36,Male,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,10.0,14937.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Rural,66,Female,2,1,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,13.0,8594.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,44,Male,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,9662.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,44,Male,2,1,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,11455.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,46,Male,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,43.0,9151.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,38,Male,1,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,10982.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,36,Male,2,1,4,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,7510.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Rural,49,Female,2,1,4,Self-employed in non-agriculture,Literate,Not literate,Employed,Not in labour force,0.0,11371.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Rural,55,Female,2,1,4,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,14.0,8712.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,41,Female,2,5,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,8499.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,15,Male,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,8795.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,19,Male,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,75.0,11483.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,40,Male,2,5,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,21.0,13086.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Rural,61,Female,2,1,4,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,9374.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,40,Female,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,13019.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,46,Male,2,1,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,6.0,10836.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,15,Female,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,77.0,10772.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,17,Male,2,5,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,10736.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,33,Male,2,5,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,10860.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Rural,8,Female,2,1,4,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,75.0,7681.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,9,Male,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,98.0,10595.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,10,Male,1,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,5.0,11653.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,17,Male,2,5,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,92.0,10222.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Rural,32,Female,2,1,4,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,10366.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,17,Female,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,9423.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,11,Female,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,10282.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,9,Female,2,1,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,93.0,10589.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,20,Male,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,9563.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,41,Male,2,5,4,Self-employed in non-agriculture,Literate,Not literate,Employed,Not in labour force,0.0,8306.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,43,Female,2,1,4,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,33.0,8469.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,38,Female,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,10437.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,36,Male,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,4.0,10880.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Rural,60,Female,2,1,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Employed,0.0,9934.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,18,Female,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,66.0,11257.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,45,Male,2,1,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,11104.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,39,Male,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,8705.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Rural,39,Male,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,9723.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,10,Male,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,11735.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,48,Female,2,1,4,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,11583.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,43,Female,2,1,4,Self-employed in non-agriculture,Literate,Middle,Employed,Not in labour force,0.0,10830.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Rural,62,Female,2,1,4,Self-employed in non-agriculture,Literate,Not literate,Employed,Employed,22.0,9129.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,21,Male,2,1,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,9429.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Rural,15,Male,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,121.0,10361.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,23,Female,2,5,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,143.0,7876.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Rural,18,Female,2,5,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,12097.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,20,Male,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,9937.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,10,Female,2,5,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,4.0,9855.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Rural,46,Female,2,1,4,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,11176.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,71,Female,2,5,4,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,9545.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Rural,42,Female,2,1,4,Self-employed in non-agriculture,Literate,Middle,Employed,Not in labour force,3.0,10025.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Rural,42,Female,2,1,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,10363.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Rural,41,Female,2,1,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,73.0,7633.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,22,Male,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,10782.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,27,Female,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,90.0,11342.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Rural,45,Female,2,1,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,22.0,14499.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,7,Male,1,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,13070.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,39,Female,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,28.0,11125.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Rural,13,Female,2,5,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,12690.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Rural,14,Female,2,5,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,10505.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Rural,42,Male,2,1,4,Self-employed in non-agriculture,Literate,Not literate,Employed,Employed,0.0,12357.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Rural,50,Female,2,1,4,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,29.0,9449.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Rural,23,Female,2,5,4,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,47.0,12327.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Rural,7,Female,2,5,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,10755.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,33,Female,2,1,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,9131.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Rural,38,Female,2,1,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,65.0,7406.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,41,Female,2,1,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,47.0,8994.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Rural,46,Female,2,1,4,Self-employed in non-agriculture,Literate,Not literate,Employed,Employed,35.0,9686.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Rural,43,Male,2,1,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Employed,42.0,7578.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Rural,53,Male,2,5,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,8462.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,12,Male,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,12315.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,14,Female,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,62.0,11563.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,39,Male,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,55.0,9420.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,28,Female,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,8.0,10770.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,24,Female,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,66.0,11594.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Rural,16,Female,2,5,4,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,12826.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,46,Female,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,10363.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Rural,35,Female,2,1,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Employed,0.0,7838.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,15,Male,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,3.0,10445.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Rural,48,Female,2,1,4,Self-employed in non-agriculture,Literate,Middle,Employed,Not in labour force,34.0,7465.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,18,Female,2,1,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,1.0,11209.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Rural,42,Male,2,1,4,Self-employed in non-agriculture,Literate,Not literate,Not in labour force,Not in labour force,0.0,11274.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Rural,39,Female,2,1,4,Self-employed in agriculture,Literate,Not literate,Employed,Employed,0.0,7876.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
Chennai,02,Urban,15,Male,2,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,11778.0,Other Backward Class,SYNTHETIC_TVAE_CANDIDATE
