synthetic_person_id,district,district_code,urban_rural,age,gender,marital_status,relationship_to_head,household_size,household_type,literacy_status,education_level,labour_force_status,employment_status,individual_income,consumption_expenditure,social_group
TN-SYN-P-000000073,Ramanathapuram,25,Rural,11,Male,1,5,5,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,16268.0,Other Backward Class
TN-SYN-P-000000074,Tiruppur,32,Urban,8,Female,1,5,4,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,14300.0,Other Backward Class
TN-SYN-P-000000075,Coimbatore,31,Rural,5,Male,1,5,4,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,14477.0,Other Backward Class
TN-SYN-P-000000076,Ranipet,35,Rural,54,Female,2,2,5,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,8000.0,8147.0,Scheduled Caste
TN-SYN-P-000000077,Dindigul,11,Rural,34,Female,2,2,4,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,16287.0,Scheduled Caste
TN-SYN-P-000000078,Sivaganga,21,Rural,12,Male,1,5,7,Casual labour in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,10013.0,Other Backward Class
TN-SYN-P-000000079,Salem,07,Urban,27,Male,1,5,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,15000.0,10908.0,Other Backward Class
TN-SYN-P-000000080,Dindigul,11,Rural,9,Female,1,5,4,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,16287.0,Scheduled Caste
TN-SYN-P-000000081,Salem,07,Urban,53,Male,2,1,4,Self-employed in agriculture,Literate,Higher Secondary,Employed,Employed,0.0,25575.0,Other Backward Class
TN-SYN-P-000000082,Tiruchirappalli,13,Urban,9,Male,1,5,4,Others,Literate,Below Primary,Not in labour force,Not in labour force,0.0,15990.0,Other Backward Class
TN-SYN-P-000000083,Tiruchirappalli,13,Urban,38,Male,2,1,4,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,16100.0,Other Backward Class
TN-SYN-P-000000084,Pudukkottai,20,Urban,0,Male,1,6,5,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,11569.0,Scheduled Caste
TN-SYN-P-000000085,Virudhunagar,24,Rural,61,Female,3,1,1,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,5165.0,Other Backward Class
TN-SYN-P-000000086,Virudhunagar,24,Rural,9,Male,1,5,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,10332.0,Other Backward Class
TN-SYN-P-000000087,Dindigul,11,Urban,2,Female,1,6,5,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,19537.0,Other Backward Class
TN-SYN-P-000000088,Namakkal,08,Rural,19,Female,1,5,5,Casual labour in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,13108.0,Other Backward Class
TN-SYN-P-000000089,Vellore,04,Rural,62,Female,3,1,4,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,8703.0,Other Backward Class
TN-SYN-P-000000090,Krishnagiri,30,Rural,59,Female,3,7,7,Casual labour in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,14286.0,Other Backward Class
TN-SYN-P-000000091,Tenkasi,33,Urban,59,Male,2,1,2,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,8737.0,Other Backward Class
TN-SYN-P-000000092,Cuddalore,16,Rural,7,Male,1,5,4,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,11175.0,Other Backward Class
TN-SYN-P-000000093,Salem,07,Urban,5,Female,1,5,4,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,16329.0,Other Backward Class
TN-SYN-P-000000094,Chennai,02,Urban,42,Male,2,1,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,25000.0,33568.0,Other Backward Class
TN-SYN-P-000000095,Tirunelveli,27,Urban,0,Male,1,6,5,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,11833.0,Other Backward Class
TN-SYN-P-000000096,Chennai,02,Urban,9,Female,1,5,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,20683.0,Others
TN-SYN-P-000000097,Dharmapuri,29,Rural,62,Male,2,1,6,Self-employed in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,16809.0,Other Backward Class
TN-SYN-P-000000098,Coimbatore,31,Urban,23,Female,1,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,16710.0,Other Backward Class
TN-SYN-P-000000099,Krishnagiri,30,Rural,30,Female,2,2,4,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,10692.0,Other Backward Class
TN-SYN-P-000000100,Thanjavur,19,Urban,34,Female,2,4,8,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,17220.0,Other Backward Class
TN-SYN-P-000000101,Tenkasi,33,Rural,12,Female,1,5,4,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,17835.0,Other Backward Class
TN-SYN-P-000000102,The Nilgiris,10,Urban,11,Male,1,5,5,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,18053.0,Other Backward Class
TN-SYN-P-000000103,Madurai,22,Urban,22,Female,2,4,4,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,29517.0,Other Backward Class
TN-SYN-P-000000104,Chennai,02,Urban,8,Male,1,5,5,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,17847.0,Other Backward Class
TN-SYN-P-000000105,Kancheepuram,03,Urban,45,Male,2,1,3,Regular wage/salary earning,Literate,Primary,Employed,Employed,0.0,15317.0,Other Backward Class
TN-SYN-P-000000106,Coimbatore,31,Urban,54,Male,2,1,6,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,29382.0,Other Backward Class
TN-SYN-P-000000107,Madurai,22,Urban,50,Male,2,1,3,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,7000.0,20823.0,Other Backward Class
TN-SYN-P-000000108,Ramanathapuram,25,Rural,45,Male,2,3,4,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,9750.0,Other Backward Class
TN-SYN-P-000000109,Thiruvallur,01,Rural,50,Female,3,1,4,Regular wage/salary earning,Literate,Middle,Employed,Employed,9000.0,12783.0,Scheduled Caste
TN-SYN-P-000000110,Viluppuram,06,Rural,13,Male,1,5,3,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,15458.0,Other Backward Class
TN-SYN-P-000000111,Sivaganga,21,Urban,15,Male,1,5,4,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,11417.0,Other Backward Class
TN-SYN-P-000000112,Tiruchirappalli,13,Rural,60,Female,2,2,2,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,10202.0,Scheduled Caste
TN-SYN-P-000000113,Tiruppur,32,Rural,49,Male,2,1,3,Casual labour in agriculture,Literate,Below Primary,Employed,Employed,0.0,11873.0,Scheduled Caste
TN-SYN-P-000000114,Kallakurichi,34,Rural,44,Male,2,1,4,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,8317.0,Scheduled Caste
TN-SYN-P-000000115,Pudukkottai,20,Rural,40,Male,2,4,3,Regular wage/salary earning,Literate,Middle,Employed,Employed,10500.0,6276.0,Scheduled Caste
TN-SYN-P-000000116,Thanjavur,19,Urban,19,Male,1,5,4,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,15717.0,Other Backward Class
TN-SYN-P-000000117,Salem,07,Urban,4,Male,1,5,4,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,15377.0,Other Backward Class
TN-SYN-P-000000118,Tirunelveli,27,Urban,15,Female,1,5,5,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,15450.0,Other Backward Class
TN-SYN-P-000000119,Thoothukudi,26,Rural,3,Female,1,5,5,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,12248.0,Other Backward Class
TN-SYN-P-000000120,Namakkal,08,Rural,42,Female,2,2,3,Casual labour in non-agriculture,Literate,Primary,Employed,Employed,0.0,17625.0,Other Backward Class
TN-SYN-P-000000121,Cuddalore,16,Urban,42,Female,2,3,4,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,10200.0,Other Backward Class
TN-SYN-P-000000122,Perambalur,14,Urban,50,Male,2,4,7,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,12000.0,17657.0,Other Backward Class
TN-SYN-P-000000123,Erode,09,Urban,11,Male,1,5,4,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,22477.0,Other Backward Class
TN-SYN-P-000000124,Tiruppur,32,Urban,21,Female,1,5,3,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,15302.0,Other Backward Class
TN-SYN-P-000000125,Chennai,02,Urban,34,Male,2,3,5,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,20000.0,23054.0,Scheduled Caste
TN-SYN-P-000000126,Nagapattinam,17,Urban,28,Female,2,4,5,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,16639.0,Other Backward Class
TN-SYN-P-000000127,Kallakurichi,34,Rural,22,Male,1,5,4,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,13967.0,Other Backward Class
TN-SYN-P-000000128,Kancheepuram,03,Rural,29,Male,2,3,5,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,39367.0,Scheduled Caste
TN-SYN-P-000000129,Chennai,02,Urban,7,Female,1,5,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,24034.0,Others
TN-SYN-P-000000130,Namakkal,08,Rural,55,Female,2,2,2,Casual labour in agriculture,Illiterate,Not literate,Employed,Employed,0.0,3267.0,Scheduled Caste
TN-SYN-P-000000131,Namakkal,08,Urban,45,Female,2,2,2,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,7050.0,Scheduled Caste
TN-SYN-P-000000132,Madurai,22,Urban,55,Female,3,8,6,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,15043.0,Other Backward Class
TN-SYN-P-000000133,Sivaganga,21,Rural,36,Male,2,1,3,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,10288.0,Scheduled Caste
TN-SYN-P-000000134,Coimbatore,31,Urban,11,Male,1,5,4,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,22013.0,Other Backward Class
TN-SYN-P-000000135,Kancheepuram,03,Rural,43,Female,2,2,4,Regular wage/salary earning,Literate,Below Primary,Employed,Employed,8000.0,22592.0,Other Backward Class
TN-SYN-P-000000136,Tiruvannamalai,05,Rural,46,Male,2,1,2,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,9050.0,Scheduled Caste
TN-SYN-P-000000137,Sivaganga,21,Rural,46,Female,2,2,3,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,8517.0,Scheduled Caste
TN-SYN-P-000000138,Dharmapuri,29,Urban,46,Female,3,1,2,Regular wage/salary earning,Literate,Primary,Employed,Employed,0.0,6903.0,Other Backward Class
TN-SYN-P-000000139,Dindigul,11,Rural,36,Male,2,3,6,Self-employed in agriculture,Literate,Secondary,Employed,Employed,0.0,22437.0,Other Backward Class
TN-SYN-P-000000140,Erode,09,Rural,20,Male,1,5,4,Regular wage/salary earning,Literate,Secondary,Employed,Employed,17500.0,15000.0,Other Backward Class
TN-SYN-P-000000141,Chennai,02,Urban,81,Female,2,2,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,12575.0,Others
TN-SYN-P-000000142,Ariyalur,15,Rural,4,Female,1,5,4,Casual labour in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,9037.0,Scheduled Caste
TN-SYN-P-000000143,Tiruvannamalai,05,Rural,75,Male,2,1,3,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,3475.0,Other Backward Class
TN-SYN-P-000000144,Cuddalore,16,Rural,12,Female,1,5,5,Casual labour in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,13983.0,Other Backward Class
TN-SYN-P-000000145,Kancheepuram,03,Rural,4,Female,1,6,8,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,35417.0,Scheduled Caste
TN-SYN-P-000000146,Tenkasi,33,Urban,25,Male,1,5,4,Self-employed in non-agriculture,Literate,Higher Secondary,Employed,Employed,18500.0,18125.0,Other Backward Class
TN-SYN-P-000000147,Erode,09,Urban,34,Female,2,2,4,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,19633.0,Other Backward Class
TN-SYN-P-000000148,Namakkal,08,Rural,55,Male,2,1,4,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,19000.0,11133.0,Scheduled Caste
TN-SYN-P-000000149,Dharmapuri,29,Rural,22,Male,1,5,4,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,16400.0,14797.0,Other Backward Class
TN-SYN-P-000000150,Sivaganga,21,Rural,59,Female,3,7,4,Casual labour in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,8992.0,Other Backward Class
TN-SYN-P-000000151,Kancheepuram,03,Urban,67,Female,2,2,2,Others,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,18632.0,Scheduled Caste
TN-SYN-P-000000152,Viluppuram,06,Rural,4,Male,1,6,7,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,9800.0,Scheduled Caste
TN-SYN-P-000000153,Mayiladuthurai,38,Rural,65,Female,3,1,1,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,5471.0,Scheduled Caste
TN-SYN-P-000000154,Thanjavur,19,Rural,68,Male,2,1,2,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,7624.0,Other Backward Class
TN-SYN-P-000000155,Erode,09,Rural,12,Female,1,5,4,Casual labour in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,11177.0,Other Backward Class
TN-SYN-P-000000156,Coimbatore,31,Rural,31,Male,2,4,4,Regular wage/salary earning,Literate,Secondary,Employed,Employed,20000.0,14637.0,Other Backward Class
TN-SYN-P-000000157,Krishnagiri,30,Rural,49,Female,3,1,1,Regular wage/salary earning,Literate,Primary,Employed,Employed,7600.0,3728.0,Other Backward Class
TN-SYN-P-000000158,Perambalur,14,Rural,62,Male,2,1,6,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,14418.0,Other Backward Class
TN-SYN-P-000000159,Dharmapuri,29,Rural,48,Female,2,1,4,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,9660.0,Other Backward Class
